"","ASVID","mh_rhizo_prev","mh_rhizo_RA.mean","mh_rhizo_log.mean","mh_rhizo_filtN","mh_rhizo_ra","mh_rhizo_prevN","mh_rhizo_condition","mh_root_prev","mh_root_RA.mean","mh_root_log.mean","mh_root_filtN","mh_root_ra","mh_root_prevN","mh_root_condition","kit_rhizo_prev","kit_rhizo_RA.mean","kit_rhizo_log.mean","kit_rhizo_filtN","kit_rhizo_ra","kit_rhizo_prevN","kit_rhizo_condition","kit_root_prev","kit_root_RA.mean","kit_root_log.mean","kit_root_filtN","kit_root_ra","kit_root_prevN","kit_root_condition","Kingdom","Phylum","Class","Order","Family","Genus"
"961","ASV_2114",0.333333333333333,5.27472667648112e-05,-4.27780003953196,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"962","ASV_2118",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA
"963","ASV_2121",0.166666666666667,1.97624552874449e-05,-4.70415909964989,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae",NA
"964","ASV_2124",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Sva0485",NA,NA,NA,NA
"965","ASV_2126",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota",NA,NA,NA,NA
"966","ASV_2131",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"967","ASV_2137",0.666666666666667,0.000170932643352996,-3.76717499126228,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.000140736482698642,-3.85159330710754,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae",NA
"968","ASV_2139",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"969","ASV_2140",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",NA
"970","ASV_2143",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Bacteriovorax"
"971","ASV_2144",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Syntrophia","Syntrophales","Syntrophaceae","Syntrophus"
"972","ASV_2147",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,3.46726898082105e-05,-4.46001246571163,"Retain","Discard","Discard","Both_Fail",1,6.59123573204734e-05,-4.18103315577045,"Retain","Discard","Retain","Only_prevN_pass","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"973","ASV_2159",0.166666666666667,1.91881352379772e-05,-4.71696722928785,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","PHOS-HE36",NA
"974","ASV_2161",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter"
"975","ASV_2163",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta"
"976","ASV_2168",0.166666666666667,3.98522808788756e-05,-4.3995468174357,"Retain","Discard","Discard","Both_Fail",0.333333333333333,1.66667552424169e-05,-4.7781489423122,"Retain","Discard","Discard","Both_Fail",0.333333333333333,6.20325116597786e-05,-4.20738063415183,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","[Desulfobacterium] catecholicum group"
"977","ASV_2175",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.000102284420532368,-3.990190510883,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas"
"978","ASV_2187",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Actinobacteriota","WCHB1-81",NA,NA,NA
"979","ASV_2190",0.5,7.55766320489832e-05,-4.12161246562266,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.333333333333333,8.90996585569005e-05,-4.05012396024077,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","BSV13"
"980","ASV_2194",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae",NA
"981","ASV_2197",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales",NA,NA
"982","ASV_2205",0.166666666666667,2.80441976555051e-05,-4.55215698064185,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Oikopleura"
"983","ASV_2206",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.333333333333333,7.40841099639778e-05,-4.13027493230393,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae","Desulfitobacterium"
"984","ASV_2224",0.666666666666667,0.000130891949574114,-3.88308706363301,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA
"985","ASV_2228",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"986","ASV_2229",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae",NA
"987","ASV_2238",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium"
"988","ASV_2239",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1"
"989","ASV_2244",0.166666666666667,8.85606241752792e-06,-5.05275933121104,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"990","ASV_2246",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"991","ASV_2248",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84",NA
"992","ASV_2249",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomicrobium"
"993","ASV_2253",0.5,8.09468646509491e-05,-4.09179996829618,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"994","ASV_2258",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria",NA,NA,NA,NA,NA
"995","ASV_2264",0.166666666666667,7.3800520146066e-06,-5.13194057725866,"Retain","Discard","Discard","Both_Fail",0.5,0.000109326991604015,-3.96127260239147,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,1.55466421473911e-05,-4.80836339791261,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"996","ASV_2265",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,3.55351820511795e-05,-4.44934145527094,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae",NA
"997","ASV_2276",0.5,7.27106457280286e-05,-4.1384019984606,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Oscillochloris"
"998","ASV_2294",0.666666666666667,0.000247575820699225,-3.60629177261504,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.333333333333333,9.84218999879791e-05,-4.00690825537255,"Retain","Discard","Discard","Both_Fail",0.166666666666667,9.64137925715101e-06,-5.01586083322142,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA
"999","ASV_2315",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA
"1000","ASV_2316",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis",NA
"1001","ASV_2323",0.5,8.42122874712543e-05,-4.07462453567819,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota","Verrucomicrobiae",NA,NA,NA
"1002","ASV_2339",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae",NA
"1003","ASV_2345",0.333333333333333,4.77558569431649e-05,-4.32097335743917,"Retain","Discard","Discard","Both_Fail",0.333333333333333,3.15445442236237e-05,-4.50107574318573,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Leeiaceae","Leeia"
"1004","ASV_2346",0.166666666666667,3.83762704759543e-05,-4.41593723362386,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Zavarziniales","Zavarziniaceae",NA
"1005","ASV_2377",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Clostridiales","Caloramatoraceae","Fervidicella"
"1006","ASV_2380",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Actinobacteriota","Actinobacteria","PeM15",NA,NA
"1007","ASV_2388",0.166666666666667,4.87083432964036e-05,-4.31239664171679,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae",NA
"1008","ASV_2389",0.166666666666667,2.36161664467411e-05,-4.62679059893876,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"1009","ASV_2421",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","B1-7BS",NA
"1010","ASV_2422",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae",NA
"1011","ASV_2435",0.666666666666667,0.00034488501890476,-3.46232567008115,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","RS25G"
"1012","ASV_2439",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA
"1013","ASV_2440",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26",NA
"1014","ASV_2446",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.833333333333333,6.18797153474945e-05,-4.2084516927635,"Retain","Discard","Discard","Both_Fail",0.333333333333333,3.12579835834444e-05,-4.50503904125057,"Retain","Discard","Discard","Both_Fail","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mobilitalea"
"1015","ASV_2449",0.166666666666667,4.42803120876396e-06,-5.35378932687502,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales",NA,NA
"1016","ASV_2455",0.5,0.000113661054045864,-3.94438832080422,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.333333333333333,3.64781288395859e-05,-4.43796744708388,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA
"1017","ASV_2466",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","TPD-58"
"1018","ASV_2467",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Acidobacteriota","Subgroup 22",NA,NA,NA
"1019","ASV_2474",0.666666666666667,0.000109641821323999,-3.96002375875464,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,NA
"1020","ASV_2478",0.5,7.48445856990865e-05,-4.12583961130034,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota","Verrucomicrobiae",NA,NA,NA
"1021","ASV_2480",0.166666666666667,4.72323328934822e-05,-4.32576060327478,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae",NA
"1022","ASV_2482",0.166666666666667,2.95202080584264e-05,-4.5298805859307,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"1023","ASV_2497",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Chloroflexi","Dehalococcoidia","Dehalococcoidales",NA,NA
"1024","ASV_2506",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Desulfobacterota","Syntrophorhabdia","Syntrophorhabdales","Syntrophorhabdaceae","Syntrophorhabdus"
"1025","ASV_2507",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Hassallia"
"1026","ASV_2516",0.666666666666667,0.000337438165393025,-3.47180579880021,"Retain","Discard","Discard","Both_Fail",0.5,2.72844048826774e-05,-4.56408551444774,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","Turneriella"
"1027","ASV_2526",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84",NA
"1028","ASV_2544",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.666666666666667,0.000109797893213349,-3.95940599298789,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae",NA
"1029","ASV_2550",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Fibrobacterota","Chitinivibrionia",NA,NA,NA
"1030","ASV_2555",0.166666666666667,5.8120949696318e-05,-4.2356672979442,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,1.56894963101157e-05,-4.80439099862139,"Retain","Discard","Discard","Both_Fail","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"1031","ASV_2557",0.666666666666667,9.6955496461861e-05,-4.01342756548788,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0.166666666666667,1.41048697062661e-05,-4.85063092128536,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26",NA
"1032","ASV_2563",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"1033","ASV_2587",0.166666666666667,3.12373098428763e-05,-4.50532637462511,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",NA
"1034","ASV_2591",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail",0,0,-Inf,"Retain","Discard","Discard","Both_Fail","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
